timestamp,equity
2026-08-17T14:00:00+00:00,99990.0
2026-08-17T14:15:00+00:00,99993.0
2026-08-17T14:30:00+00:00,99987.0
2026-08-17T14:45:00+00:00,99934.71
2026-08-17T15:00:00+00:00,99930.21
2026-08-17T15:15:00+00:00,99917.88
2026-08-17T15:30:00+00:00,99956.86
2026-08-17T15:45:00+00:00,99956.86
2026-08-17T16:00:00+00:00,99956.86
2026-08-17T16:15:00+00:00,99956.86
2026-08-17T16:30:00+00:00,99956.86
2026-08-17T16:45:00+00:00,99956.86
2026-08-17T17:00:00+00:00,99956.86
2026-08-17T17:15:00+00:00,99956.86
2026-08-17T17:30:00+00:00,99956.86
2026-08-17T17:45:00+00:00,99946.86
2026-08-17T18:00:00+00:00,99819.47
2026-08-17T18:15:00+00:00,99793.06
2026-08-17T18:30:00+00:00,99856.87
2026-08-17T18:45:00+00:00,99856.87
2026-08-17T19:00:00+00:00,99856.87
2026-08-17T19:10:00+00:00,99856.87
2026-08-18T14:00:00+00:00,99850.87
2026-08-18T14:15:00+00:00,99734.76
2026-08-18T14:30:00+00:00,99483.75
2026-08-18T14:45:00+00:00,99422.04
2026-08-18T15:00:00+00:00,99422.04
2026-08-18T15:15:00+00:00,99418.04
2026-08-18T15:30:00+00:00,99325.72
2026-08-18T15:45:00+00:00,99400.91
2026-08-18T16:00:00+00:00,99400.91
2026-08-18T16:15:00+00:00,99400.91
2026-08-18T16:30:00+00:00,99400.91
2026-08-18T16:45:00+00:00,99400.91
2026-08-18T17:00:00+00:00,99400.91
2026-08-18T17:15:00+00:00,99400.91
2026-08-18T17:30:00+00:00,99390.41
2026-08-18T17:45:00+00:00,99340.97
2026-08-18T18:00:00+00:00,99406.12
2026-08-18T18:15:00+00:00,99447.91
2026-08-18T18:30:00+00:00,99447.91
2026-08-18T18:45:00+00:00,99447.91
2026-08-18T19:00:00+00:00,99447.91
2026-08-18T19:10:00+00:00,99447.91
2026-08-19T14:00:00+00:00,99435.91
2026-08-19T14:15:00+00:00,99442.6
2026-08-19T14:30:00+00:00,99544.31
2026-08-19T14:45:00+00:00,99537.31
2026-08-19T15:00:00+00:00,99507.33
2026-08-19T15:15:00+00:00,99502.83
2026-08-19T15:30:00+00:00,99643.06
2026-08-19T15:45:00+00:00,99643.06
2026-08-19T16:00:00+00:00,99643.06
2026-08-19T16:15:00+00:00,99643.06
2026-08-19T16:30:00+00:00,99643.06
2026-08-19T16:45:00+00:00,99643.06
2026-08-19T17:00:00+00:00,99643.06
2026-08-19T17:15:00+00:00,99643.06
2026-08-19T17:30:00+00:00,99634.06
2026-08-19T17:45:00+00:00,99754.31
2026-08-19T18:00:00+00:00,99734.47
2026-08-19T18:15:00+00:00,99755.4
2026-08-19T18:30:00+00:00,99773.72
2026-08-19T18:45:00+00:00,99773.72
2026-08-19T19:00:00+00:00,99773.72
2026-08-19T19:10:00+00:00,99773.72
2026-08-20T14:00:00+00:00,99754.72
2026-08-20T14:15:00+00:00,100101.45
2026-08-20T14:30:00+00:00,100039.04
2026-08-20T14:45:00+00:00,99967.55
2026-08-20T15:00:00+00:00,99960.55
2026-08-20T15:15:00+00:00,99947.55
2026-08-20T15:30:00+00:00,99998.08
2026-08-20T15:45:00+00:00,99998.08
2026-08-20T16:00:00+00:00,99998.08
2026-08-20T16:15:00+00:00,99998.08
2026-08-20T16:30:00+00:00,99998.08
2026-08-20T16:45:00+00:00,99998.08
2026-08-20T17:00:00+00:00,99998.08
2026-08-20T17:15:00+00:00,99998.08
2026-08-20T17:30:00+00:00,99991.58
2026-08-20T17:45:00+00:00,100075.72
2026-08-20T18:00:00+00:00,100107.87
2026-08-20T18:15:00+00:00,100161.26
2026-08-20T18:30:00+00:00,100161.26
2026-08-20T18:45:00+00:00,100161.26
2026-08-20T19:00:00+00:00,100161.26
2026-08-20T19:10:00+00:00,100161.26
2026-08-21T14:00:00+00:00,100084.42
2026-08-21T14:15:00+00:00,100492.7
2026-08-21T14:30:00+00:00,100472.12
2026-08-21T14:45:00+00:00,100506.68
2026-08-21T15:00:00+00:00,100496.06
2026-08-21T15:15:00+00:00,100473.08
2026-08-21T15:30:00+00:00,100436.73
2026-08-21T15:45:00+00:00,100491.06
2026-08-21T16:00:00+00:00,100481.0
2026-08-21T16:15:00+00:00,100481.6
2026-08-21T16:30:00+00:00,100483.8
2026-08-21T16:45:00+00:00,100467.9
2026-08-21T17:00:00+00:00,100454.32
2026-08-21T17:15:00+00:00,100464.26
2026-08-21T17:30:00+00:00,100474.36
2026-08-21T17:45:00+00:00,100471.96
2026-08-21T18:00:00+00:00,100419.84
2026-08-21T18:15:00+00:00,100406.46
2026-08-21T18:30:00+00:00,100571.97
2026-08-21T18:45:00+00:00,100458.94
2026-08-21T19:00:00+00:00,100454.56
2026-08-21T19:10:00+00:00,100450.38
