timestamp,equity
2026-08-10T14:00:00+00:00,100000.0
2026-08-10T13:45:00+00:00,100000.0
2026-08-10T15:00:00+00:00,100000.0
2026-08-10T17:45:00+00:00,100000.0
2026-08-10T18:30:00+00:00,100000.0
2026-08-11T14:00:00+00:00,100000.0
2026-08-11T13:45:00+00:00,100000.0
2026-08-11T15:00:00+00:00,100000.0
2026-08-11T17:45:00+00:00,100000.0
2026-08-11T18:30:00+00:00,100000.0
2026-08-12T14:00:00+00:00,100000.0
2026-08-12T13:45:00+00:00,100000.0
2026-08-12T15:00:00+00:00,100000.0
2026-08-12T17:45:00+00:00,100000.0
2026-08-12T18:30:00+00:00,100000.0
2026-08-13T14:00:00+00:00,100000.0
2026-08-13T13:45:00+00:00,100000.0
2026-08-13T15:00:00+00:00,100000.0
2026-08-13T17:45:00+00:00,100000.0
2026-08-13T18:30:00+00:00,100000.0
2026-08-14T14:00:00+00:00,100000.0
2026-08-14T13:45:00+00:00,100000.0
2026-08-14T15:00:00+00:00,100000.0
2026-08-14T17:45:00+00:00,100000.0
2026-08-14T18:30:00+00:00,100000.0
2026-08-17T14:00:00+00:00,100000.0
2026-08-17T13:45:00+00:00,100000.0
2026-08-17T15:00:00+00:00,100000.0
2026-08-17T17:45:00+00:00,100000.0
2026-08-17T18:30:00+00:00,100000.0
2026-08-18T14:00:00+00:00,100000.0
2026-08-18T13:45:00+00:00,100000.0
2026-08-18T15:00:00+00:00,100000.0
2026-08-18T17:45:00+00:00,100000.0
2026-08-18T18:30:00+00:00,100000.0
2026-08-19T14:00:00+00:00,100000.0
2026-08-19T13:45:00+00:00,100000.0
2026-08-19T15:00:00+00:00,100000.0
2026-08-19T17:45:00+00:00,100000.0
2026-08-19T18:30:00+00:00,100000.0
2026-08-20T14:00:00+00:00,100000.0
2026-08-20T13:45:00+00:00,100000.0
2026-08-20T15:00:00+00:00,100000.0
2026-08-20T17:45:00+00:00,100000.0
2026-08-20T18:30:00+00:00,100000.0
2026-08-21T14:00:00+00:00,100000.0
2026-08-21T13:45:00+00:00,100000.0
2026-08-21T15:00:00+00:00,100000.0
2026-08-21T17:45:00+00:00,100000.0
2026-08-21T18:30:00+00:00,100000.0
2026-08-24T14:00:00+00:00,100000.0
2026-08-24T13:45:00+00:00,100000.0
2026-08-24T15:00:00+00:00,100000.0
2026-08-24T17:45:00+00:00,100000.0
2026-08-24T18:30:00+00:00,100000.0
2026-08-25T14:00:00+00:00,100000.0
2026-08-25T13:45:00+00:00,100000.0
2026-08-25T15:00:00+00:00,100000.0
2026-08-25T17:45:00+00:00,100000.0
2026-08-25T18:30:00+00:00,100000.0
2026-08-26T14:00:00+00:00,100000.0
2026-08-26T13:45:00+00:00,100000.0
2026-08-26T15:00:00+00:00,100000.0
2026-08-26T17:45:00+00:00,100000.0
2026-08-26T18:30:00+00:00,100000.0
